,rank,rank_last_week,weeks_on_list,asterisk,dagger,primary_isbn10,primary_isbn13,publisher,description,price,title,author,contributor,contributor_note,book_image,book_image_width,book_image_height,amazon_product_url,age_group,book_review_link,first_chapter_link,sunday_review_link,article_chapter_link,categories,list_publication_date,month
203,9,0,0,0,0,1974734749,9781974734740,VIZ Media,Midoriya goes off on his own to draw the villains away and heroes outside Japan seek to join the fight.,0.00,"MY HERO ACADEMIA, VOL. 33",Kohei Horikoshi,by Kohei Horikoshi,,https://storage.googleapis.com/du-prd/books/images/9781974734740.jpg,333,500,https://www.amazon.com/dp/1974734749?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 2]",April
204,10,0,0,0,0,1338236598,9781338236590,Scholastic,The seventh book in the Dog Man series. A new villain has a bone to pick with Dog Man while Petey the Cat starts a new life.,0.00,FOR WHOM THE BALL ROLLS,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338236590.jpg,338,500,https://www.amazon.com/dp/1338236598?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 2]",April
205,11,0,0,0,0,1338762583,9781338762587,Scholastic,The sixth book in the Baby-sitters Little Sister graphic novel series. Karen hopes to have one big party to bring the whole family together.,0.00,KAREN'S BIRTHDAY,Ann M. Martin.,by Ann M. Martin. Illustrated by Katy Farina,Illustrated by Katy Farina,https://storage.googleapis.com/du-prd/books/images/9781338762587.jpg,333,500,https://www.amazon.com/dp/1338762583?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 2]",April
206,12,0,0,0,0,1974709930,9781974709939,VIZ Media,A poor young man who was betrayed by someone he once trusted discovers he has the power of a devil inside him.,0.00,"CHAINSAW MAN, VOL. 1",Tatsuki Fujimoto,by Tatsuki Fujimoto,,https://storage.googleapis.com/du-prd/books/images/9781974709939.jpg,333,499,https://www.amazon.com/Chainsaw-Man-Vol-1/dp/1974709930?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 2]",April
207,13,0,0,0,0,0063256193,9780063256194,HarperOne,A celebration of the work of more than 100 animators across two years of production in creating the film adaptation of the book.,0.00,"THE BOY, THE MOLE, THE FOX AND THE HORSE: THE ANIMATED STORY",Charlie Mackesy,by Charlie Mackesy,,https://storage.googleapis.com/du-prd/books/images/9780063256194.jpg,453,500,https://www.amazon.com/dp/0063256193?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 2]",April
208,14,0,0,0,0,1250852560,9781250852564,First Second,Cilantro the Chameleon's first field assignment brings her into close contact with a sheep-led workers' rights revolt and an alien invasion conspiracy.,0.00,INVESTIGATORS: AGENTS OF S.U.I.T.,John Patrick Green and Christopher Hastings.,by John Patrick Green and Christopher Hastings. Illustrated by Pat Lewis,Illustrated by Pat Lewis,https://storage.googleapis.com/du-prd/books/images/9781250852564.jpg,339,500,https://www.amazon.com/dp/1250852560?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 2]",April
209,15,0,0,0,0,1974700526,9781974700523,VIZ Media,A young charcoal seller must avenge his family by destroying the demon that slaughtered them.,0.00,"DEMON SLAYER: KIMETSU NO YAIBA, VOL. 1",Koyoharu Gotouge,by Koyoharu Gotouge,,https://storage.googleapis.com/du-prd/books/images/9781974700523.jpg,333,500,https://www.amazon.com/dp/1974700526?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 2]",April
210,1,0,0,0,0,1338801910,9781338801910,Scholastic,The 11th book in the Dog Man series. Piggy returns and the Supa Buddies are sabotaged.,0.00,TWENTY THOUSAND FLEAS UNDER THE SEA,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338801910.jpg,331,500,https://www.amazon.com/dp/1338801910?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
211,2,0,0,0,0,1338846620,9781338846621,Scholastic,"The fourth book in the Cat Kid Comic Club series. After doing their chores, baby frogs work together to create more mini-comics.",0.00,COLLABORATIONS,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338846621.jpg,338,500,https://www.amazon.com/dp/1338846620?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
212,3,0,0,0,0,1974736288,9781974736287,VIZ Media,"A gang of assassins and bombs planted throughout a luxury cruiser put Loid, Anya and Yor in harm’s way. ",0.00,"SPY X FAMILY, VOL. 9",Tatsuya Endo,by Tatsuya Endo,,https://storage.googleapis.com/du-prd/books/images/9781974736287.jpg,333,500,https://www.amazon.com/dp/1974736288?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
213,4,0,0,0,0,1338730894,9781338730890,Scholastic,The sixth book in the Wings of Fire graphic novel series; adapted by Barry Deutsch and Rachel Swirsky.,0.00,MOON RISING,Tui T. Sutherland.,by Tui T. Sutherland. Illustrated by Mike Holmes,Illustrated by Mike Holmes,https://storage.googleapis.com/du-prd/books/images/9781338730890.jpg,333,500,https://www.amazon.com/dp/1338730894?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
214,5,0,0,0,0,1338616102,9781338616101,Scholastic,The 13th book in the Baby-sitters Club graphic novel series. Mary Anne receives a bad-luck charm in the mail with instructions to wear it.,0.00,MARY ANNE'S BAD LUCK MYSTERY,Ann M. Martin.,by Ann M. Martin. Illustrated by Cynthia Yuan Cheng,Illustrated by Cynthia Yuan Cheng,https://storage.googleapis.com/du-prd/books/images/9781338616101.jpg,344,500,https://www.amazon.com/dp/1338616102?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
215,6,0,0,0,0,197473627X,9781974736270,VIZ Media,Itadori and Fushiguro get separated as they go after a player named Hiromi Higuruma. ,0.00,"JUJUTSU KAISEN, VOL. 19",Gege Akutami,by Gege Akutami,,https://storage.googleapis.com/du-prd/books/images/9781974736270.jpg,333,500,https://www.amazon.com/dp/197473627X?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
216,7,0,0,0,0,1338680455,9781338680454,Scholastic,The 10th book in the Dog Man series. Can the power of love overcome the darkness and despair created by new villains?,0.00,MOTHERING HEIGHTS,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338680454.jpg,338,500,https://www.amazon.com/dp/1338680455?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
217,8,0,0,0,0,1338535625,9781338535624,Scholastic,"The ninth book in the Dog Man series. After turning in his badge, the canine cop is determined not to just roll over.",0.00,GRIME AND PUNISHMENT,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338535624.jpg,338,500,https://www.amazon.com/dp/1338535625?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
218,9,0,0,0,0,1974734749,9781974734740,VIZ Media,Midoriya goes off on his own to draw the villains away and heroes outside Japan seek to join the fight.,0.00,"MY HERO ACADEMIA, VOL. 33",Kohei Horikoshi,by Kohei Horikoshi,,https://storage.googleapis.com/du-prd/books/images/9781974734740.jpg,333,500,https://www.amazon.com/dp/1974734749?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
219,10,0,0,0,0,1338236598,9781338236590,Scholastic,The seventh book in the Dog Man series. A new villain has a bone to pick with Dog Man while Petey the Cat starts a new life.,0.00,FOR WHOM THE BALL ROLLS,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338236590.jpg,338,500,https://www.amazon.com/dp/1338236598?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
220,11,0,0,0,0,1338762583,9781338762587,Scholastic,The sixth book in the Baby-sitters Little Sister graphic novel series. Karen hopes to have one big party to bring the whole family together.,0.00,KAREN'S BIRTHDAY,Ann M. Martin.,by Ann M. Martin. Illustrated by Katy Farina,Illustrated by Katy Farina,https://storage.googleapis.com/du-prd/books/images/9781338762587.jpg,333,500,https://www.amazon.com/dp/1338762583?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
221,12,0,0,0,0,1974709930,9781974709939,VIZ Media,A poor young man who was betrayed by someone he once trusted discovers he has the power of a devil inside him.,0.00,"CHAINSAW MAN, VOL. 1",Tatsuki Fujimoto,by Tatsuki Fujimoto,,https://storage.googleapis.com/du-prd/books/images/9781974709939.jpg,333,499,https://www.amazon.com/Chainsaw-Man-Vol-1/dp/1974709930?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
222,13,0,0,0,0,0063256193,9780063256194,HarperOne,A celebration of the work of more than 100 animators across two years of production in creating the film adaptation of the book.,0.00,"THE BOY, THE MOLE, THE FOX AND THE HORSE: THE ANIMATED STORY",Charlie Mackesy,by Charlie Mackesy,,https://storage.googleapis.com/du-prd/books/images/9780063256194.jpg,453,500,https://www.amazon.com/dp/0063256193?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
223,14,0,0,0,0,1250852560,9781250852564,First Second,Cilantro the Chameleon's first field assignment brings her into close contact with a sheep-led workers' rights revolt and an alien invasion conspiracy.,0.00,INVESTIGATORS: AGENTS OF S.U.I.T.,John Patrick Green and Christopher Hastings.,by John Patrick Green and Christopher Hastings. Illustrated by Pat Lewis,Illustrated by Pat Lewis,https://storage.googleapis.com/du-prd/books/images/9781250852564.jpg,339,500,https://www.amazon.com/dp/1250852560?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
224,15,0,0,0,0,1974700526,9781974700523,VIZ Media,A young charcoal seller must avenge his family by destroying the demon that slaughtered them.,0.00,"DEMON SLAYER: KIMETSU NO YAIBA, VOL. 1",Koyoharu Gotouge,by Koyoharu Gotouge,,https://storage.googleapis.com/du-prd/books/images/9781974700523.jpg,333,500,https://www.amazon.com/dp/1974700526?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 9]",April
225,1,0,0,0,0,1338801910,9781338801910,Scholastic,The 11th book in the Dog Man series. Piggy returns and the Supa Buddies are sabotaged.,0.00,TWENTY THOUSAND FLEAS UNDER THE SEA,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338801910.jpg,331,500,https://www.amazon.com/dp/1338801910?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
226,2,0,0,0,0,1338846620,9781338846621,Scholastic,"The fourth book in the Cat Kid Comic Club series. After doing their chores, baby frogs work together to create more mini-comics.",0.00,COLLABORATIONS,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338846621.jpg,338,500,https://www.amazon.com/dp/1338846620?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
227,3,0,0,0,0,1974736288,9781974736287,VIZ Media,"A gang of assassins and bombs planted throughout a luxury cruiser put Loid, Anya and Yor in harm’s way. ",0.00,"SPY X FAMILY, VOL. 9",Tatsuya Endo,by Tatsuya Endo,,https://storage.googleapis.com/du-prd/books/images/9781974736287.jpg,333,500,https://www.amazon.com/dp/1974736288?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
228,4,0,0,0,0,1338730894,9781338730890,Scholastic,The sixth book in the Wings of Fire graphic novel series; adapted by Barry Deutsch and Rachel Swirsky.,0.00,MOON RISING,Tui T. Sutherland.,by Tui T. Sutherland. Illustrated by Mike Holmes,Illustrated by Mike Holmes,https://storage.googleapis.com/du-prd/books/images/9781338730890.jpg,333,500,https://www.amazon.com/dp/1338730894?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
229,5,0,0,0,0,1338616102,9781338616101,Scholastic,The 13th book in the Baby-sitters Club graphic novel series. Mary Anne receives a bad-luck charm in the mail with instructions to wear it.,0.00,MARY ANNE'S BAD LUCK MYSTERY,Ann M. Martin.,by Ann M. Martin. Illustrated by Cynthia Yuan Cheng,Illustrated by Cynthia Yuan Cheng,https://storage.googleapis.com/du-prd/books/images/9781338616101.jpg,344,500,https://www.amazon.com/dp/1338616102?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
230,6,0,0,0,0,197473627X,9781974736270,VIZ Media,Itadori and Fushiguro get separated as they go after a player named Hiromi Higuruma. ,0.00,"JUJUTSU KAISEN, VOL. 19",Gege Akutami,by Gege Akutami,,https://storage.googleapis.com/du-prd/books/images/9781974736270.jpg,333,500,https://www.amazon.com/dp/197473627X?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
231,7,0,0,0,0,1338680455,9781338680454,Scholastic,The 10th book in the Dog Man series. Can the power of love overcome the darkness and despair created by new villains?,0.00,MOTHERING HEIGHTS,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338680454.jpg,338,500,https://www.amazon.com/dp/1338680455?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
232,8,0,0,0,0,1338535625,9781338535624,Scholastic,"The ninth book in the Dog Man series. After turning in his badge, the canine cop is determined not to just roll over.",0.00,GRIME AND PUNISHMENT,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338535624.jpg,338,500,https://www.amazon.com/dp/1338535625?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
233,9,0,0,0,0,1974734749,9781974734740,VIZ Media,Midoriya goes off on his own to draw the villains away and heroes outside Japan seek to join the fight.,0.00,"MY HERO ACADEMIA, VOL. 33",Kohei Horikoshi,by Kohei Horikoshi,,https://storage.googleapis.com/du-prd/books/images/9781974734740.jpg,333,500,https://www.amazon.com/dp/1974734749?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
234,10,0,0,0,0,1338236598,9781338236590,Scholastic,The seventh book in the Dog Man series. A new villain has a bone to pick with Dog Man while Petey the Cat starts a new life.,0.00,FOR WHOM THE BALL ROLLS,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338236590.jpg,338,500,https://www.amazon.com/dp/1338236598?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
235,11,0,0,0,0,1338762583,9781338762587,Scholastic,The sixth book in the Baby-sitters Little Sister graphic novel series. Karen hopes to have one big party to bring the whole family together.,0.00,KAREN'S BIRTHDAY,Ann M. Martin.,by Ann M. Martin. Illustrated by Katy Farina,Illustrated by Katy Farina,https://storage.googleapis.com/du-prd/books/images/9781338762587.jpg,333,500,https://www.amazon.com/dp/1338762583?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
236,12,0,0,0,0,1974709930,9781974709939,VIZ Media,A poor young man who was betrayed by someone he once trusted discovers he has the power of a devil inside him.,0.00,"CHAINSAW MAN, VOL. 1",Tatsuki Fujimoto,by Tatsuki Fujimoto,,https://storage.googleapis.com/du-prd/books/images/9781974709939.jpg,333,499,https://www.amazon.com/Chainsaw-Man-Vol-1/dp/1974709930?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
237,13,0,0,0,0,0063256193,9780063256194,HarperOne,A celebration of the work of more than 100 animators across two years of production in creating the film adaptation of the book.,0.00,"THE BOY, THE MOLE, THE FOX AND THE HORSE: THE ANIMATED STORY",Charlie Mackesy,by Charlie Mackesy,,https://storage.googleapis.com/du-prd/books/images/9780063256194.jpg,453,500,https://www.amazon.com/dp/0063256193?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
238,14,0,0,0,0,1250852560,9781250852564,First Second,Cilantro the Chameleon's first field assignment brings her into close contact with a sheep-led workers' rights revolt and an alien invasion conspiracy.,0.00,INVESTIGATORS: AGENTS OF S.U.I.T.,John Patrick Green and Christopher Hastings.,by John Patrick Green and Christopher Hastings. Illustrated by Pat Lewis,Illustrated by Pat Lewis,https://storage.googleapis.com/du-prd/books/images/9781250852564.jpg,339,500,https://www.amazon.com/dp/1250852560?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
239,15,0,0,0,0,1974700526,9781974700523,VIZ Media,A young charcoal seller must avenge his family by destroying the demon that slaughtered them.,0.00,"DEMON SLAYER: KIMETSU NO YAIBA, VOL. 1",Koyoharu Gotouge,by Koyoharu Gotouge,,https://storage.googleapis.com/du-prd/books/images/9781974700523.jpg,333,500,https://www.amazon.com/dp/1974700526?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 16]",April
240,1,0,0,0,0,1338801910,9781338801910,Scholastic,The 11th book in the Dog Man series. Piggy returns and the Supa Buddies are sabotaged.,0.00,TWENTY THOUSAND FLEAS UNDER THE SEA,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338801910.jpg,331,500,https://www.amazon.com/dp/1338801910?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
241,2,0,0,0,0,1338846620,9781338846621,Scholastic,"The fourth book in the Cat Kid Comic Club series. After doing their chores, baby frogs work together to create more mini-comics.",0.00,COLLABORATIONS,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338846621.jpg,338,500,https://www.amazon.com/dp/1338846620?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
242,3,0,0,0,0,1974736288,9781974736287,VIZ Media,"A gang of assassins and bombs planted throughout a luxury cruiser put Loid, Anya and Yor in harm’s way. ",0.00,"SPY X FAMILY, VOL. 9",Tatsuya Endo,by Tatsuya Endo,,https://storage.googleapis.com/du-prd/books/images/9781974736287.jpg,333,500,https://www.amazon.com/dp/1974736288?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
243,4,0,0,0,0,1338730894,9781338730890,Scholastic,The sixth book in the Wings of Fire graphic novel series; adapted by Barry Deutsch and Rachel Swirsky.,0.00,MOON RISING,Tui T. Sutherland.,by Tui T. Sutherland. Illustrated by Mike Holmes,Illustrated by Mike Holmes,https://storage.googleapis.com/du-prd/books/images/9781338730890.jpg,333,500,https://www.amazon.com/dp/1338730894?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
244,5,0,0,0,0,1338616102,9781338616101,Scholastic,The 13th book in the Baby-sitters Club graphic novel series. Mary Anne receives a bad-luck charm in the mail with instructions to wear it.,0.00,MARY ANNE'S BAD LUCK MYSTERY,Ann M. Martin.,by Ann M. Martin. Illustrated by Cynthia Yuan Cheng,Illustrated by Cynthia Yuan Cheng,https://storage.googleapis.com/du-prd/books/images/9781338616101.jpg,344,500,https://www.amazon.com/dp/1338616102?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
245,6,0,0,0,0,197473627X,9781974736270,VIZ Media,Itadori and Fushiguro get separated as they go after a player named Hiromi Higuruma. ,0.00,"JUJUTSU KAISEN, VOL. 19",Gege Akutami,by Gege Akutami,,https://storage.googleapis.com/du-prd/books/images/9781974736270.jpg,333,500,https://www.amazon.com/dp/197473627X?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
246,7,0,0,0,0,1338680455,9781338680454,Scholastic,The 10th book in the Dog Man series. Can the power of love overcome the darkness and despair created by new villains?,0.00,MOTHERING HEIGHTS,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338680454.jpg,338,500,https://www.amazon.com/dp/1338680455?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
247,8,0,0,0,0,1338535625,9781338535624,Scholastic,"The ninth book in the Dog Man series. After turning in his badge, the canine cop is determined not to just roll over.",0.00,GRIME AND PUNISHMENT,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338535624.jpg,338,500,https://www.amazon.com/dp/1338535625?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
248,9,0,0,0,0,1974734749,9781974734740,VIZ Media,Midoriya goes off on his own to draw the villains away and heroes outside Japan seek to join the fight.,0.00,"MY HERO ACADEMIA, VOL. 33",Kohei Horikoshi,by Kohei Horikoshi,,https://storage.googleapis.com/du-prd/books/images/9781974734740.jpg,333,500,https://www.amazon.com/dp/1974734749?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
249,10,0,0,0,0,1338236598,9781338236590,Scholastic,The seventh book in the Dog Man series. A new villain has a bone to pick with Dog Man while Petey the Cat starts a new life.,0.00,FOR WHOM THE BALL ROLLS,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338236590.jpg,338,500,https://www.amazon.com/dp/1338236598?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
250,11,0,0,0,0,1338762583,9781338762587,Scholastic,The sixth book in the Baby-sitters Little Sister graphic novel series. Karen hopes to have one big party to bring the whole family together.,0.00,KAREN'S BIRTHDAY,Ann M. Martin.,by Ann M. Martin. Illustrated by Katy Farina,Illustrated by Katy Farina,https://storage.googleapis.com/du-prd/books/images/9781338762587.jpg,333,500,https://www.amazon.com/dp/1338762583?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
251,12,0,0,0,0,1974709930,9781974709939,VIZ Media,A poor young man who was betrayed by someone he once trusted discovers he has the power of a devil inside him.,0.00,"CHAINSAW MAN, VOL. 1",Tatsuki Fujimoto,by Tatsuki Fujimoto,,https://storage.googleapis.com/du-prd/books/images/9781974709939.jpg,333,499,https://www.amazon.com/Chainsaw-Man-Vol-1/dp/1974709930?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
252,13,0,0,0,0,0063256193,9780063256194,HarperOne,A celebration of the work of more than 100 animators across two years of production in creating the film adaptation of the book.,0.00,"THE BOY, THE MOLE, THE FOX AND THE HORSE: THE ANIMATED STORY",Charlie Mackesy,by Charlie Mackesy,,https://storage.googleapis.com/du-prd/books/images/9780063256194.jpg,453,500,https://www.amazon.com/dp/0063256193?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
253,14,0,0,0,0,1250852560,9781250852564,First Second,Cilantro the Chameleon's first field assignment brings her into close contact with a sheep-led workers' rights revolt and an alien invasion conspiracy.,0.00,INVESTIGATORS: AGENTS OF S.U.I.T.,John Patrick Green and Christopher Hastings.,by John Patrick Green and Christopher Hastings. Illustrated by Pat Lewis,Illustrated by Pat Lewis,https://storage.googleapis.com/du-prd/books/images/9781250852564.jpg,339,500,https://www.amazon.com/dp/1250852560?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
254,15,0,0,0,0,1974700526,9781974700523,VIZ Media,A young charcoal seller must avenge his family by destroying the demon that slaughtered them.,0.00,"DEMON SLAYER: KIMETSU NO YAIBA, VOL. 1",Koyoharu Gotouge,by Koyoharu Gotouge,,https://storage.googleapis.com/du-prd/books/images/9781974700523.jpg,333,500,https://www.amazon.com/dp/1974700526?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 23]",April
255,1,0,0,0,0,1338801910,9781338801910,Scholastic,The 11th book in the Dog Man series. Piggy returns and the Supa Buddies are sabotaged.,0.00,TWENTY THOUSAND FLEAS UNDER THE SEA,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338801910.jpg,331,500,https://www.amazon.com/dp/1338801910?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 30]",April
256,2,0,0,0,0,1338846620,9781338846621,Scholastic,"The fourth book in the Cat Kid Comic Club series. After doing their chores, baby frogs work together to create more mini-comics.",0.00,COLLABORATIONS,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338846621.jpg,338,500,https://www.amazon.com/dp/1338846620?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 30]",April
257,3,0,0,0,0,1974736288,9781974736287,VIZ Media,"A gang of assassins and bombs planted throughout a luxury cruiser put Loid, Anya and Yor in harm’s way. ",0.00,"SPY X FAMILY, VOL. 9",Tatsuya Endo,by Tatsuya Endo,,https://storage.googleapis.com/du-prd/books/images/9781974736287.jpg,333,500,https://www.amazon.com/dp/1974736288?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 30]",April
258,4,0,0,0,0,1338730894,9781338730890,Scholastic,The sixth book in the Wings of Fire graphic novel series; adapted by Barry Deutsch and Rachel Swirsky.,0.00,MOON RISING,Tui T. Sutherland.,by Tui T. Sutherland. Illustrated by Mike Holmes,Illustrated by Mike Holmes,https://storage.googleapis.com/du-prd/books/images/9781338730890.jpg,333,500,https://www.amazon.com/dp/1338730894?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 30]",April
259,5,0,0,0,0,1338616102,9781338616101,Scholastic,The 13th book in the Baby-sitters Club graphic novel series. Mary Anne receives a bad-luck charm in the mail with instructions to wear it.,0.00,MARY ANNE'S BAD LUCK MYSTERY,Ann M. Martin.,by Ann M. Martin. Illustrated by Cynthia Yuan Cheng,Illustrated by Cynthia Yuan Cheng,https://storage.googleapis.com/du-prd/books/images/9781338616101.jpg,344,500,https://www.amazon.com/dp/1338616102?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 30]",April
260,6,0,0,0,0,197473627X,9781974736270,VIZ Media,Itadori and Fushiguro get separated as they go after a player named Hiromi Higuruma. ,0.00,"JUJUTSU KAISEN, VOL. 19",Gege Akutami,by Gege Akutami,,https://storage.googleapis.com/du-prd/books/images/9781974736270.jpg,333,500,https://www.amazon.com/dp/197473627X?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 30]",April
261,7,0,0,0,0,1338680455,9781338680454,Scholastic,The 10th book in the Dog Man series. Can the power of love overcome the darkness and despair created by new villains?,0.00,MOTHERING HEIGHTS,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338680454.jpg,338,500,https://www.amazon.com/dp/1338680455?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 30]",April
262,8,0,0,0,0,1338535625,9781338535624,Scholastic,"The ninth book in the Dog Man series. After turning in his badge, the canine cop is determined not to just roll over.",0.00,GRIME AND PUNISHMENT,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338535624.jpg,338,500,https://www.amazon.com/dp/1338535625?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 30]",April
263,9,0,0,0,0,1974734749,9781974734740,VIZ Media,Midoriya goes off on his own to draw the villains away and heroes outside Japan seek to join the fight.,0.00,"MY HERO ACADEMIA, VOL. 33",Kohei Horikoshi,by Kohei Horikoshi,,https://storage.googleapis.com/du-prd/books/images/9781974734740.jpg,333,500,https://www.amazon.com/dp/1974734749?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 30]",April
264,10,0,0,0,0,1338236598,9781338236590,Scholastic,The seventh book in the Dog Man series. A new villain has a bone to pick with Dog Man while Petey the Cat starts a new life.,0.00,FOR WHOM THE BALL ROLLS,Dav Pilkey,by Dav Pilkey,,https://storage.googleapis.com/du-prd/books/images/9781338236590.jpg,338,500,https://www.amazon.com/dp/1338236598?tag=NYTBSREV-20,,,,,,graphic-books-and-manga,"[2023, 4, 30]",April
